severity,url,issue,detail
warning,https://smileaireviewhub.com/vi/compare/chatgpt-vs-claude/,duplicate_meta_description,https://smileaireviewhub.com/vi/compare/chatgpt-vs-claude/ | https://smileaireviewhub.com/compare/chatgpt-vs-claude/
warning,https://smileaireviewhub.com/vi/compare/cursor-vs-github-copilot/,duplicate_meta_description,https://smileaireviewhub.com/vi/compare/cursor-vs-github-copilot/ | https://smileaireviewhub.com/compare/cursor-vs-github-copilot/
warning,https://smileaireviewhub.com/vi/compare/cursor-vs-github-copilot-2026/,duplicate_meta_description,https://smileaireviewhub.com/vi/compare/cursor-vs-github-copilot-2026/ | https://smileaireviewhub.com/compare/cursor-vs-github-copilot-2026/
warning,https://smileaireviewhub.com/vi/compare/cursor-vs-windsurf/,duplicate_meta_description,https://smileaireviewhub.com/vi/compare/cursor-vs-windsurf/ | https://smileaireviewhub.com/compare/cursor-vs-windsurf/
warning,https://smileaireviewhub.com/vi/compare/github-copilot-vs-codeium/,duplicate_meta_description,https://smileaireviewhub.com/vi/compare/github-copilot-vs-codeium/ | https://smileaireviewhub.com/compare/github-copilot-vs-codeium/
warning,https://smileaireviewhub.com/vi/compare/grammarly-vs-quillbot/,duplicate_meta_description,https://smileaireviewhub.com/vi/compare/grammarly-vs-quillbot/ | https://smileaireviewhub.com/compare/grammarly-vs-quillbot/
warning,https://smileaireviewhub.com/vi/compare/jasper-vs-copy-ai/,duplicate_meta_description,https://smileaireviewhub.com/vi/compare/jasper-vs-copy-ai/ | https://smileaireviewhub.com/compare/jasper-vs-copy-ai/
warning,https://smileaireviewhub.com/vi/compare/make-vs-zapier/,duplicate_meta_description,https://smileaireviewhub.com/vi/compare/make-vs-zapier/ | https://smileaireviewhub.com/compare/make-vs-zapier/
warning,https://smileaireviewhub.com/vi/compare/semrush-vs-ahrefs/,duplicate_meta_description,https://smileaireviewhub.com/vi/compare/semrush-vs-ahrefs/ | https://smileaireviewhub.com/compare/semrush-vs-ahrefs/
warning,https://smileaireviewhub.com/vi/category/ai-writing/,duplicate_meta_description,https://smileaireviewhub.com/vi/category/ai-writing/ | https://smileaireviewhub.com/category/ai-writing/
warning,https://smileaireviewhub.com/vi/category/automation/,duplicate_meta_description,https://smileaireviewhub.com/vi/category/automation/ | https://smileaireviewhub.com/category/automation/
warning,https://smileaireviewhub.com/vi/category/crm/,duplicate_meta_description,https://smileaireviewhub.com/vi/category/crm/ | https://smileaireviewhub.com/category/crm/
warning,https://smileaireviewhub.com/vi/category/website-builders/,duplicate_meta_description,https://smileaireviewhub.com/vi/category/website-builders/ | https://smileaireviewhub.com/category/website-builders/
warning,https://smileaireviewhub.com/vi/blog/ai-productivity-tools/,duplicate_meta_description,https://smileaireviewhub.com/vi/blog/ai-productivity-tools/ | https://smileaireviewhub.com/blog/ai-productivity-tools/
warning,https://smileaireviewhub.com/vi/blog/ai-tools-for-content-creators/,duplicate_meta_description,https://smileaireviewhub.com/vi/blog/ai-tools-for-content-creators/ | https://smileaireviewhub.com/blog/ai-tools-for-content-creators/
warning,https://smileaireviewhub.com/vi/blog/ai-tools-for-marketers/,duplicate_meta_description,https://smileaireviewhub.com/vi/blog/ai-tools-for-marketers/ | https://smileaireviewhub.com/blog/ai-tools-for-marketers/
warning,https://smileaireviewhub.com/vi/blog/ai-website-builders-comparison/,duplicate_meta_description,https://smileaireviewhub.com/vi/blog/ai-website-builders-comparison/ | https://smileaireviewhub.com/blog/ai-website-builders-comparison/
warning,https://smileaireviewhub.com/vi/blog/best-ai-presentation-tools/,duplicate_meta_description,https://smileaireviewhub.com/vi/blog/best-ai-presentation-tools/ | https://smileaireviewhub.com/blog/best-ai-presentation-tools/
warning,https://smileaireviewhub.com/vi/blog/best-ai-tools-for-small-business/,duplicate_meta_description,https://smileaireviewhub.com/vi/blog/best-ai-tools-for-small-business/ | https://smileaireviewhub.com/blog/best-ai-tools-for-small-business/
warning,https://smileaireviewhub.com/vi/blog/best-crm-for-startups/,duplicate_meta_description,https://smileaireviewhub.com/vi/blog/best-crm-for-startups/ | https://smileaireviewhub.com/blog/best-crm-for-startups/
warning,https://smileaireviewhub.com/vi/blog/chatgpt-windsurf-codex-workflow/,duplicate_meta_description,https://smileaireviewhub.com/vi/blog/chatgpt-windsurf-codex-workflow/ | https://smileaireviewhub.com/blog/chatgpt-windsurf-codex-workflow/
warning,https://smileaireviewhub.com/vi/blog/how-to-choose-saas-tools-safely/,duplicate_meta_description,https://smileaireviewhub.com/vi/blog/how-to-choose-saas-tools-safely/ | https://smileaireviewhub.com/blog/how-to-choose-saas-tools-safely/
